Headline,Source,Published,Type,Video ID,Published URL,User_ID,Team_ID,Platform_ID
Headline_3f3181e00d4e,https://obfuscated.source.example/515fdf091d7ded91,No,interview,10587711,,3,1,
Headline_cab0c82df3b4,https://obfuscated.source.example/432733ca449e21bc,No,interview,106886155,,3,1,
Headline_bd0c99493dd0,https://obfuscated.source.example/f179c8d7e16c36d9,No,interview,543771642,,3,1,
Headline_2e3cc7a266a3,https://obfuscated.source.example/208596d129628f3d,No,interview,184268178,,3,1,
Headline_8acfb84934d3,https://obfuscated.source.example/4c1d5c1a778316f2,No,speech,506386066,,3,1,
Headline_39f4affa8b74,https://obfuscated.source.example/7cca2549a7be3948,No,special reports,892383828,,3,1,
Headline_997a4744101b,https://obfuscated.source.example/9ef786b6e6dbd2b4,No,special reports,384119057,,3,1,
Headline_159182138afc,https://obfuscated.source.example/8b53396fd1995254,No,speech,346898552,,3,1,
Headline_792de742ec0d,https://obfuscated.source.example/dd6802bdc5b390d4,No,speech,239937140,,3,1,
Headline_794e1a649c93,https://obfuscated.source.example/3db96c111f86b6a0,No,special reports,234536146,,3,1,
Headline_953d6a552ee2,https://obfuscated.source.example/d495b284b81e4568,No,interview,186604268,,3,1,
Headline_43cca0bbbe54,https://obfuscated.source.example/c4edaeb2437531dd,No,speech,190337770,,3,1,
Headline_3b64e6816a41,https://obfuscated.source.example/8029d83fb33f28b7,No,speech,151195443,,3,1,
Headline_ff1ce0a98280,https://obfuscated.source.example/8fa186f5fb5e911a,No,speech,202094879,,3,1,
Headline_ca703a708e10,https://obfuscated.source.example/4c07f2b4c4f2d8d9,No,speech,45217750,,3,1,
Headline_3ea72320bc6f,https://obfuscated.source.example/85f075389cc1bf3d,No,news bulletin,608434851,,3,1,
Headline_a7582f81e289,https://obfuscated.source.example/43f9122cb98e5587,No,news bulletin,500115170,,3,1,
,https://obfuscated.source.example/730a011775cae903,No,interview,683756780,,24,1,
Headline_e54f4d1a75f9,https://obfuscated.source.example/1beaa2876f6c57b9,No,news bulletin,237833791,,3,1,
Headline_66eb0eeff532,https://obfuscated.source.example/68d49ab92d020dbc,No,news bulletin,721393788,,3,1,
,https://obfuscated.source.example/12d3e9e5e2870a2e,No,news bulletin,937960515,,3,1,
,https://obfuscated.source.example/12d3e9e5e2870a2e,No,news bulletin,972858838,,3,1,
Headline_c62adfbbb828,https://obfuscated.source.example/dfb371c9b1ed50b4,No,news bulletin,75132988,,24,1,
Headline_ea7a264e473f,https://obfuscated.source.example/9ad782ae8a08407c,No,news bulletin,274596495,,24,1,
Headline_1b8b299bf594,https://obfuscated.source.example/d7a5a4ada3a74d30,No,special reports,455154003,,24,1,
Headline_3f9bf1e06594,https://obfuscated.source.example/1d26a38a7a6f3d50,No,special reports,779324815,,24,1,
Headline_1fea5199b243,https://obfuscated.source.example/74e7878a92650f40,No,special reports,56450120,,24,1,
Headline_c69d90a2cb0b,https://obfuscated.source.example/d77df80d85a4c6c8,No,special reports,431416589,,24,1,
Headline_8cbef656574c,https://obfuscated.source.example/afd083da3dfe0198,No,special reports,194309116,,24,1,
Headline_bcfef0a0675f,https://obfuscated.source.example/7dac09f540c2c0a1,No,special reports,90553407,,24,1,
Headline_1b7f6fb1e636,https://obfuscated.source.example/d12e18a20cc21e40,No,special reports,450431289,,24,1,
Headline_5aaaa5849750,https://obfuscated.source.example/643eff218a0ed781,No,special reports,162058429,,24,1,
Headline_90172ff64e1b,https://obfuscated.source.example/6ea972478e0db842,No,special reports,65602154,,24,1,
Headline_0d289308e44c,https://obfuscated.source.example/8061bbd095c28906,No,special reports,172025729,,24,1,
Headline_784474df6513,https://obfuscated.source.example/dec97f8a19249494,No,interview,949794786,,3,1,
Headline_aca41006f241,https://obfuscated.source.example/273e7f8470c83e48,No,interview,316984763,,3,1,
Headline_e3fc2c2f0aa1,https://obfuscated.source.example/dc04e888a5209183,No,interview,734983859,,3,1,
Headline_ed9a87201e02,https://obfuscated.source.example/333dd0936bc956ff,No,interview,867127302,,3,1,
Headline_09105de3c503,https://obfuscated.source.example/6faad3c5de041c04,No,special reports,307521392,,24,1,
,https://obfuscated.source.example/f0c52a1f55eda8e1,No,news bulletin,737768634,,24,1,
Headline_dfa539951cf6,https://obfuscated.source.example/fe1d9c1a48d2a154,No,press conference,350938563,,11,1,
Headline_214adeef3476,https://obfuscated.source.example/abab5b9f3cd058e8,No,press conference,146257359,,11,1,
Headline_7f42c35e9c75,https://obfuscated.source.example/b7d2820255126033,No,press conference,498739223,,11,1,
Headline_273052d98795,https://obfuscated.source.example/21c5a48a4387a329,No,special reports,108159249,,11,1,
Headline_3456240d0238,https://obfuscated.source.example/875cc07d7694dc0f,No,special reports,257225177,,11,1,
Headline_cd7526ccc61a,https://obfuscated.source.example/b091d3ffa0031035,No,special reports,258012083,,11,1,
Headline_1d30db06d0c5,https://obfuscated.source.example/0d67248c7eec7148,No,press conference,347126088,,11,1,
Headline_c7e2d6f5ffa4,https://obfuscated.source.example/0d67248c7eec7148,No,special reports,254256640,,11,1,
Headline_c65359f08f19,https://obfuscated.source.example/39c4d68e9a24524d,No,speech,541095771,,3,1,
Headline_89e464453186,https://obfuscated.source.example/6897db301bed69ce,No,speech,952091062,,3,1,
Headline_74d3293311a8,https://obfuscated.source.example/03522742efeb0d1d,No,speech,415105925,,3,1,
Headline_76bc2b00a499,https://obfuscated.source.example/48b8bfb9a11088cc,No,speech,814533381,,3,1,
Headline_58e3035bce3d,https://obfuscated.source.example/5235a9982e9d6e9b,No,interview,216571487,,11,1,
Headline_93356630029d,https://obfuscated.source.example/88daf2023c2335fe,No,interview,757373083,,11,1,
Headline_2ea073e81f20,https://obfuscated.source.example/0d67248c7eec7148,No,interview,706785675,,11,1,
Headline_178c598eb499,https://obfuscated.source.example/585038171be15816,No,interview,310648460,,18,1,
Headline_7ed0ee4affa4,https://obfuscated.source.example/15f1b9b6c8e37e58,No,news bulletin,154467860,,24,1,
Headline_e1f8cbab7fd5,https://obfuscated.source.example/96ee80dc85b99678,No,news bulletin,644904004,,24,1,
Headline_4170485dd4fa,https://obfuscated.source.example/3a87b1eeb3b6ded2,No,news bulletin,598455112,,24,1,
Headline_3537813476fa,https://obfuscated.source.example/88b04a3e16f0d6b5,No,press conference,900544434,,24,1,
Headline_eeab16482b10,https://obfuscated.source.example/a0868f561295c00f,No,news bulletin,556625170,,24,1,
Headline_f84903924b50,https://obfuscated.source.example/9bab806ec3527628,No,press conference,671313198,,24,1,
Headline_d4a9f3060d68,https://obfuscated.source.example/8256bfce223f4257,No,press conference,588633771,,24,1,
Headline_2874b0afb89c,https://obfuscated.source.example/e50075c7f2f7c0e2,No,press conference,459880557,,24,1,
Headline_16a341468364,https://obfuscated.source.example/0d67248c7eec7148,No,news bulletin,629677952,,24,1,
Headline_110ee013f7ff,https://obfuscated.source.example/0d67248c7eec7148,No,press conference,237678973,,24,1,
Headline_c7ecfd9c695e,https://obfuscated.source.example/61a6145f64cdb396,No,special reports,693609208,,24,1,
Headline_48383224609e,https://obfuscated.source.example/6ac1a3dd039404b5,No,special reports,936701563,,24,1,
Headline_ba30a18cd9ff,https://obfuscated.source.example/0a65f906c523a9c2,No,news bulletin,436357081,,3,1,
Headline_f09adffdc1d9,https://obfuscated.source.example/0c3aff695362c76d,No,news bulletin,492611233,,3,1,
Headline_ba3cb0f6285f,https://obfuscated.source.example/d83ad77ad8752f18,No,news bulletin,163350213,,3,1,
Headline_d87af82e918c,https://obfuscated.source.example/b0eef017cd2d048c,No,news bulletin,568359388,,3,1,
Headline_ead52ba7e044,https://obfuscated.source.example/bd47a5c40d05ea1a,No,special reports,270472263,,24,1,
Headline_e6494d0fa886,https://obfuscated.source.example/f0ca43c226353dd9,No,news bulletin,508398703,,3,1,
Headline_c2f230c9683b,https://obfuscated.source.example/2068896cacabc7c4,No,news bulletin,600400960,,3,1,
,https://obfuscated.source.example/c6bfb7ea9d46dfd3,No,interview,84180514,,24,1,
,https://obfuscated.source.example/4f6d2ad2f71a9d0c,No,interview,894758132,,24,1,
,https://obfuscated.source.example/b7e620085b70608f,No,interview,423759348,,24,1,
,https://obfuscated.source.example/647257eeba4d5e69,No,interview,843274760,,24,1,
,https://obfuscated.source.example/03abe3842166afc2,No,interview,675976177,,24,1,
,https://obfuscated.source.example/a6923700d0445a64,No,interview,114447796,,24,1,
,https://obfuscated.source.example/de16c82fdee54f61,No,interview,608283763,,24,1,
,https://obfuscated.source.example/f9c68f56e6468380,No,interview,192592835,,24,1,
,https://obfuscated.source.example/2c2c5432f004096e,No,interview,87116821,,24,1,
,https://obfuscated.source.example/83a7c2c4192e94ac,No,interview,158544872,,24,1,
,https://obfuscated.source.example/db056d1a730dddf5,No,interview,711588463,,24,1,
,https://obfuscated.source.example/489873092ca3a2f9,No,interview,470874031,,24,1,
,https://obfuscated.source.example/d032b95514f536ba,No,interview,582597746,,24,1,
,https://obfuscated.source.example/388841a9b7ecc409,No,interview,379289214,,24,1,
,https://obfuscated.source.example/53f1309a40309f87,No,interview,919048077,,24,1,
,https://obfuscated.source.example/d8112682c5406a28,No,interview,135015353,,24,1,
Headline_4823fc4bd0f1,https://obfuscated.source.example/a05ab0fd0da21115,No,news bulletin,11116277,,3,1,
,https://obfuscated.source.example/81542611915224be,No,interview,341452470,,24,1,
,https://obfuscated.source.example/643451f3dcb6d8aa,No,interview,300023784,,24,1,
,https://obfuscated.source.example/03d919ce6e061daf,No,interview,820177269,,24,1,
,https://obfuscated.source.example/f457d52f0c5f9972,No,interview,345926521,,24,1,
,https://obfuscated.source.example/05e6226aa93ea85e,No,interview,214803895,,24,1,
,https://obfuscated.source.example/ac376f76820c171d,No,interview,926836256,,24,1,
,https://obfuscated.source.example/3e4594fcb20a355b,No,interview,197626686,,24,1,
,https://obfuscated.source.example/3f0b1ed8be87ba50,No,interview,14452873,,24,1,
,https://obfuscated.source.example/c8ebbefb66a5ebc4,No,news bulletin,751428507,,3,1,
,https://obfuscated.source.example/658a35f45d90bf5a,No,news bulletin,957201650,,3,1,
,https://obfuscated.source.example/3791da276e27bc6f,No,news bulletin,82667098,,3,1,
,https://obfuscated.source.example/3fbdf4d80fe8ccf3,No,news bulletin,628118718,,3,1,
,https://obfuscated.source.example/3d0372b7d6aa7aee,No,news bulletin,895334396,,3,1,
Headline_152b8cf0ec85,https://obfuscated.source.example/dbd5dc238621fe22,No,speech,978773577,,3,1,
Headline_b3c446880af3,https://obfuscated.source.example/efe4c51940277fa5,No,interview,948075072,,3,1,
Headline_0eaa6fbf2ff2,https://obfuscated.source.example/94ce959f93977c92,No,interview,710035903,,3,1,
Headline_532452fd6f54,https://obfuscated.source.example/b920b8c0f632efce,No,interview,549779614,,3,1,
Headline_0dcd1c162662,https://obfuscated.source.example/82dac354db56869d,No,interview,860741791,,3,1,
Headline_523d7a9a23d2,https://obfuscated.source.example/402f4feb69a5585d,No,interview,527482923,,3,1,
Headline_385d0025c91a,https://obfuscated.source.example/a5c906d4f3bca308,No,speech,663581820,,3,1,
Headline_71866105a54c,https://obfuscated.source.example/457fb5392f992dff,No,speech,378981691,,3,1,
Headline_72a26b95a3e1,https://obfuscated.source.example/284078f78398f029,No,speech,144220816,,3,1,
Headline_2b26f3554db9,https://obfuscated.source.example/33aa5e198a7e150e,No,speech,718801504,,3,1,
Headline_8c7565bc026a,https://obfuscated.source.example/1be4f2f6753fcc0e,No,speech,173912813,,3,1,
Headline_29faa95a9412,https://obfuscated.source.example/4fbec8d2de83e718,No,interview,160013987,,3,1,
Headline_1f94834c93e8,https://obfuscated.source.example/c404a3a78577e96f,No,interview,297648767,,3,1,
Headline_e20f722e7ede,https://obfuscated.source.example/9537459f149c6526,No,interview,81476171,,3,1,
Headline_e1e287a7b2c6,https://obfuscated.source.example/80783e5f8e0a92a6,No,interview,510515969,,3,1,
Headline_040c23dd29b7,https://obfuscated.source.example/619a7a6932fe61a2,No,interview,493971550,,3,1,
Headline_1b8e7d6889a6,https://obfuscated.source.example/d496f350e7484fc7,No,interview,907943239,,3,1,
Headline_f3a55f27fd26,https://obfuscated.source.example/c33df310f5d6e432,No,interview,559815020,,3,1,
Headline_6075ad6cc128,https://obfuscated.source.example/e6959a029ff5c7e2,No,interview,613166483,,3,1,
Headline_ad1708d868d1,https://obfuscated.source.example/4df2f7bd32faeccf,No,interview,264856365,,3,1,
Headline_e7eec5082333,https://obfuscated.source.example/1eab18d269d5bf35,No,speech,996255423,,3,1,
Headline_b7e8d86719f4,https://obfuscated.source.example/1eab18d269d5bf35,No,interview,188413518,,3,1,
Headline_c61f0ea65b37,https://obfuscated.source.example/c1049b456458eef7,No,news bulletin,544243697,,24,1,
Headline_68e118313d70,https://obfuscated.source.example/ea15334a9039e240,No,news bulletin,726428533,,24,1,
Headline_69b1a6b79a87,https://obfuscated.source.example/084701993f70f974,No,news bulletin,953908378,,24,1,
Headline_e80480bdffb9,https://obfuscated.source.example/daf13701d388a13c,No,news bulletin,513025196,,24,1,
Headline_bdd1d7a1da9a,https://obfuscated.source.example/7e8b3fcad758f308,No,interview,854292059,,5,1,
Headline_4962a60e1dbd,https://obfuscated.source.example/9c35020fc1f6b6c3,No,interview,598979686,,5,1,
Headline_725311607d32,https://obfuscated.source.example/41eaca8a18606df9,No,interview,38269655,,5,1,
Headline_f79624d065f4,https://obfuscated.source.example/013f46fa5519103c,No,interview,900887667,,5,1,
Headline_00271de1b759,https://obfuscated.source.example/d2b60fc301f9e997,No,speech,613798411,,18,1,
Headline_eb49e3c3a96c,https://obfuscated.source.example/6a7f70eb81f36ad2,No,speech,764730995,,18,1,
Headline_c1775f2a765b,https://obfuscated.source.example/a96fcfa0b5699223,No,speech,26479586,,5,1,
Headline_a99e3d1c36c4,https://obfuscated.source.example/a9c6dfcbb654617d,No,speech,236198067,,5,1,
Headline_297158a2e409,https://obfuscated.source.example/b194a87b03d3f1e9,No,speech,12253666,,5,1,
Headline_94dad0245206,https://obfuscated.source.example/70e9827727c57959,No,press conference,119784314,,5,1,
Headline_7b8e40f84776,https://obfuscated.source.example/bd9e1b02b5809967,No,press conference,772158031,,5,1,
Headline_29faac2b2723,https://obfuscated.source.example/8b145884133b87ac,No,special reports,120910253,,5,1,
Headline_56e6c9cf38f2,https://obfuscated.source.example/5309ff93ad4a4b29,No,special reports,979208031,,5,1,
Headline_782612c4f703,https://obfuscated.source.example/013f46fa5519103c,No,speech,550933138,,5,1,
Headline_ac830c020126,https://obfuscated.source.example/013f46fa5519103c,No,press conference,53909467,,5,1,
Headline_92da05bd0ea5,https://obfuscated.source.example/013f46fa5519103c,No,special reports,110664182,,5,1,
Headline_f00ed237946b,https://obfuscated.source.example/c8d01db52b35ad39,No,speech,385543655,,5,1,
Headline_6929d37183bc,https://obfuscated.source.example/c073d4910bd02594,No,speech,523993444,,5,1,
Headline_eca98fd9fba1,https://obfuscated.source.example/013f46fa5519103c,No,speech,140359323,,5,1,
,https://obfuscated.source.example/013f46fa5519103c,No,speech,777946832,,24,1,
,https://obfuscated.source.example/013f46fa5519103c,No,speech,982862205,,24,1,
,https://obfuscated.source.example/8f73aefad5bba5d5,No,special reports,253223533,,24,1,
,https://obfuscated.source.example/8aa4fb704d43136e,No,press conference,71468345,,24,1,
,https://obfuscated.source.example/ede2d68277fa7b34,No,press conference,326238235,,24,1,
,https://obfuscated.source.example/37179ceb7bddd054,No,speech,434588295,,24,1,
,https://obfuscated.source.example/e5551e49ca1370d6,No,interview,303839400,,24,1,
Headline_969cacf18bcf,https://obfuscated.source.example/4895a150e14022b5,No,speech,488755587,,18,1,
,https://obfuscated.source.example/fdd0648901c8e2f1,No,special reports,387870078,,3,1,
,https://obfuscated.source.example/080affb14c5f6848,No,special reports,396271443,,3,1,
,https://obfuscated.source.example/3b2d4cc31d4ff60b,No,special reports,378290107,,3,1,
,https://obfuscated.source.example/d6492aed3c7cf038,No,special reports,591426114,,3,1,
,https://obfuscated.source.example/c30dd2f87609c8d8,No,speech,789163596,,3,1,
,https://obfuscated.source.example/5f24c5ed8012c756,No,speech,2565927,,3,1,
,https://obfuscated.source.example/e5551e49ca1370d6,No,speech,598224949,,3,1,
Headline_372bdeb5c779,https://obfuscated.source.example/dbcda0575f9bd713,No,special reports,190735581,,22,1,
Headline_819b1edcdecb,https://obfuscated.source.example/dde3d4b9db8d2d91,No,speech,230001154,,13,1,
Headline_7ae8838cac5f,https://obfuscated.source.example/60e6146009790346,No,speech,693814656,,11,1,
,https://obfuscated.source.example/4a63365b68965257,No,speech,98284221,,11,1,
Headline_75e3a75733be,https://obfuscated.source.example/95899abd4b081ed8,No,speech,472425284,,11,1,
Headline_a530c3846dcc,https://obfuscated.source.example/ebd35ad25bcaa6e5,No,speech,876845374,,11,1,
Headline_c90783464b9f,https://obfuscated.source.example/0a2cc0d4dc2ab5db,No,news bulletin,861258100,,16,1,
Headline_742437fa6106,https://obfuscated.source.example/bed61d88f87ffc20,No,news bulletin,283849965,,2,1,
